Estacion,Tipo,IDEstacion,IDNodo,hora,>C5,AL,AT,B,BA,BT,C,C2G,C2P,C3-C4,C5,ESP,INT,L,M,TOTAL
L_AC_45A_S_AK_68,NOHAB,29,47160,13,6.066666667,0.466666667,39.76666667,37.76666667,0,32.26666667,25,44.3,18.55,5.416666667,1.7,16.31666667,36.86666667,1130.35,542.0666667,1936.9
L_AC_45A_S_AK_68,NOHAB,29,47160,14,4.933333333,0.366666667,39.48333333,39.13333333,0.083333333,29.63333333,23.9,40.38333333,18.31666667,3.2,1.316666667,13.53333333,33.66666667,1230.083333,518.25,1996.283333
L_AC_45A_S_AK_68,NOHAB,29,47160,15,5.55,0.466666667,38.4,35.5,0.083333333,30.43333333,24.75,38.28333333,16.66666667,3.783333333,1.933333333,16.26666667,32.58333333,1241.866667,472.35,1958.916667
L_AC_45A_S_AK_68,NOHAB,29,47160,16,4.7,0.366666667,40.58333333,38.25,2.633333333,33.98333333,23.65,35.71666667,20.53333333,3.316666667,2.516666667,16.23333333,38.78333333,1269.216667,458.2166667,1988.7
L_AC_45A_S_AK_68,NOHAB,29,47160,17,4.616666667,0.633333333,38.45,35.46666667,3.283333333,34.28333333,23.65,33.13333333,13.36666667,7.116666667,2.216666667,11.21666667,37.1,1306.116667,427.2833333,1977.933333
L_AC_45A_S_AK_68,NOHAB,29,47160,18,2.55,0.533333333,36.08333333,32.78333333,3.233333333,29.3,21.83333333,31.23333333,12.86666667,2.65,0.833333333,10.96666667,40.21666667,1130.65,389.0333333,1744.766667
L_AC_45A_S_AK_68,NOHAB,29,47160,19,1.983333333,0.55,38.01666667,29.78333333,3.883333333,30.48333333,23.1,20.71666667,9.833333333,0.55,0.95,9.45,31.51666667,1204.116667,330.6,1735.533333
L_AC_45A_S_AK_68,NOHAB,29,47160,20,2.2,0.55,32.8,25.2,0.566666667,32.41666667,17.65,21.11666667,6.7,2.233333333,0.266666667,11.6,27.58333333,1137.533333,265.0833333,1583.5
L_AC_45A_S_AK_68,NOHAB,29,47160,21,3,0.45,28.03333333,16.75,0,30.18333333,15.76666667,13.31666667,5.35,3.3,0.533333333,10.55,21.95,1064.15,228.3833333,1441.716667
L_AC_45A_S_AK_68,NOHAB,29,47160,22,4.266666667,1.016666667,23.86666667,15.96666667,0.183333333,32.35,15.51666667,12.53333333,4.766666667,3.433333333,1.316666667,14.6,24.68333333,762.2,279.4833333,1196.183333
L_AC_45A_S_AK_68,NOHAB,29,47160,23,4.016666667,0.466666667,12.65,7.5,0,20.06666667,8.05,8.633333333,3.183333333,3.683333333,2.116666667,9.883333333,10.6,558.2333333,124.2333333,773.3166667
AC_20_TV_39BISA,HABIL,23,34013,0,0.266666667,0,0,1.466666667,0,4.6,1.133333333,13.93333333,2.666666667,2.2,0.333333333,2.266666667,0.133333333,115.3333333,20.4,164.7333333
AC_20_TV_39BISA,HABIL,23,34013,1,0.733333333,0,0,0.066666667,0,0.266666667,0,10,2.933333333,0.866666667,0.266666667,2,0.133333333,73.2,11,101.4666667
AC_20_TV_39BISA,HABIL,23,34013,2,0.666666667,0,0,0,0,0.066666667,0.2,11.4,4.2,1.333333333,0.133333333,1.133333333,0.133333333,69.26666667,8.533333333,97.06666667
AC_20_TV_39BISA,HABIL,23,34013,3,0.8,0,0,0.133333333,0,0.733333333,0.333333333,10.2,6.066666667,1.733333333,0.333333333,1,0.266666667,81.66666667,10.66666667,113.9333333
AC_20_TV_39BISA,HABIL,23,34013,4,3,0,0,4.533333333,0,9.8,5.066666667,14.66666667,12.13333333,3,0.866666667,4.6,0.866666667,132.2,30.86666667,221.6
AC_20_TV_39BISA,HABIL,23,34013,5,2.666666667,0,0,27.13333333,0,27.8,24.2,34.26666667,15.6,4.933333333,1.133333333,23.46666667,0.733333333,462.4666667,203.5333333,827.9333333
AC_20_TV_39BISA,HABIL,23,34013,6,0.866666667,0,0,38,0,40.06666667,31.46666667,34.8,15.33333333,1.933333333,0.266666667,37.46666667,2,768.1333333,479.6,1449.933333
AC_20_TV_39BISA,HABIL,23,34013,7,0.2,0,0,43,0,40.4,35.73333333,37.06666667,18.13333333,1.4,0.266666667,23.8,0.133333333,953.3333333,543.6666667,1697.133333
AC_20_TV_39BISA,HABIL,23,34013,8,1,0,0,47.06666667,0,50.46666667,40,43.73333333,21.46666667,6.733333333,0.266666667,20,0.533333333,1038.933333,376.4666667,1646.666667
AC_20_TV_39BISA,HABIL,23,34013,9,0.333333333,0,0,41.8,0,44.13333333,35.4,41.33333333,22.73333333,4.666666667,0.6,12.6,0.666666667,1083.466667,290.3333333,1578.066667
AC_20_TV_39BISA,HABIL,23,34013,10,3.066666667,0,0,38.8,0,37.66666667,31.53333333,52.46666667,27.6,9.866666667,1.2,10.66666667,0.6,1060.733333,269.6666667,1543.866667
AC_20_TV_39BISA,HABIL,23,34013,11,2.133333333,0,0,38.46666667,0,37.53333333,30.33333333,59.6,30.8,7.533333333,0.933333333,9.933333333,0.733333333,1067.666667,272.4,1558.066667
AC_20_TV_39BISA,HABIL,23,34013,12,1.8,0,0,35.46666667,0,34.2,30.46666667,54.73333333,27.33333333,6.066666667,1,14.33333333,0.866666667,1039.733333,250.6666667,1496.666667
AC_20_TV_39BISA,HABIL,23,34013,13,1.8,0,0,39.6,0,34.86666667,29.33333333,47.66666667,24.53333333,6.933333333,1.6,21,1.2,1025.333333,252,1485.866667
AC_20_TV_39BISA,HABIL,23,34013,14,2.4,0,0,39,0,35.4,31.46666667,56.53333333,27.33333333,5.666666667,0.933333333,26.8,0.2,1097.666667,270.1333333,1593.533333
AC_20_TV_39BISA,HABIL,23,34013,15,1.733333333,0,0,38.53333333,0,35.86666667,30.86666667,56,30.86666667,7.4,1.2,35.13333333,0.466666667,956.0666667,299.5333333,1493.666667
AC_20_TV_39BISA,HABIL,23,34013,16,1.8,0,0,39.86666667,0,36.13333333,30.73333333,57.66666667,26.53333333,6.733333333,0.933333333,30,0.533333333,985.4,365.0666667,1581.4
AC_20_TV_39BISA,HABIL,23,34013,17,0.533333333,0,0,41.73333333,0,37.26666667,30.93333333,42.66666667,21.53333333,5.933333333,0.533333333,30.73333333,0.2,1104.333333,621.5333333,1937.933333
AC_20_TV_39BISA,HABIL,23,34013,18,0.6,0,0,36.93333333,0,36.8,31.06666667,30.73333333,13.53333333,3.733333333,0.333333333,18.6,0.133333333,944.9333333,537.1333333,1654.533333
AC_20_TV_39BISA,HABIL,23,34013,19,1.733333333,0,0,30.26666667,0,37.8,29.33333333,21.53333333,5.666666667,4.2,0.4,12.13333333,0.066666667,926.8666667,296.0666667,1366.066667
AC_20_TV_39BISA,HABIL,23,34013,20,3,0,0,24.53333333,0,33.93333333,23.53333333,17.86666667,4.866666667,3.2,0.733333333,7.533333333,0.6,755.9333333,228.8,1104.533333
AC_20_TV_39BISA,HABIL,23,34013,21,1.133333333,0,0,22.26666667,0,32.93333333,19.86666667,16.13333333,4.066666667,1.933333333,0.4,7.333333333,0.2,691.0666667,251.2,1048.533333
AC_20_TV_39BISA,HABIL,23,34013,22,1,0,0,13.93333333,0,34.06666667,14.13333333,15.26666667,3.466666667,2.4,0.533333333,6.133333333,0.266666667,394.8,183.8,669.8
AC_20_TV_39BISA,HABIL,23,34013,23,1.133333333,0,0,6.2,0,22.73333333,8.666666667,10.6,4.4,2.933333333,0.666666667,3.533333333,0,189.2,45.4,295.4666667
L_AK_72_AC_72,NOHAB,9,19513,0,4.75,0,0,2.166666667,0,10.41666667,3,7.416666667,1.666666667,1.916666667,1.166666667,7.583333333,5.583333333,588.6666667,52.08333333,686.4166667
L_AK_72_AC_72,NOHAB,9,19513,1,2.416666667,0,0,1.083333333,0,0.75,0.916666667,8.166666667,1.666666667,1.833333333,0.666666667,6.666666667,3.666666667,436.4166667,30.41666667,494.6666667
L_AK_72_AC_72,NOHAB,9,19513,2,2.416666667,0,0,0.5,0,0.75,0.916666667,10.75,3.833333333,0.666666667,1.25,4.416666667,3.583333333,416.25,24.75,470.0833333
L_AK_72_AC_72,NOHAB,9,19513,3,4.75,0,0,2,0,2.083333333,0.583333333,11.41666667,4.666666667,2.333333333,2.333333333,5.916666667,4.666666667,381.0833333,25.25,447.0833333
L_AK_72_AC_72,NOHAB,9,19513,4,5.5,0,0,6.833333333,0,21.58333333,6.166666667,16.41666667,9.583333333,3.583333333,3.5,12.66666667,15,374,38,512.8333333
L_AK_72_AC_72,NOHAB,9,19513,5,7.25,0,0,37.91666667,0,54.91666667,24.83333333,28.5,12.83333333,6.166666667,3.666666667,23.66666667,44.25,624,187.8333333,1055.833333
L_AK_72_AC_72,NOHAB,9,19513,6,3.833333333,0,0,51.91666667,0,65,39.58333333,35.25,15.58333333,6.166666667,2.916666667,22.83333333,54.91666667,971.5833333,391.1666667,1660.75
L_AK_72_AC_72,NOHAB,9,19513,7,3.25,0,0,51,0,69.58333333,36.33333333,46.08333333,18.58333333,5.75,3,15.33333333,48.25,1211.583333,428.6666667,1937.416667
L_AK_72_AC_72,NOHAB,9,19513,8,3.166666667,0,0,50.91666667,0,69.91666667,40.83333333,45.41666667,20.16666667,6.666666667,2.75,14.66666667,44.83333333,1258.833333,361.25,1919.416667
L_AK_72_AC_72,NOHAB,9,19513,9,3.5,0,0,51.33333333,0,82.08333333,39.83333333,52.08333333,23.25,4.416666667,3.666666667,15.83333333,47.08333333,1254,282.6666667,1859.75
L_AK_72_AC_72,NOHAB,9,19513,10,5.25,0,0,43.41666667,0,65.83333333,37.08333333,52.41666667,19.08333333,5.416666667,3.833333333,13.5,48.33333333,1242.25,272.5833333,1809
L_AK_72_AC_72,NOHAB,9,19513,11,5.25,0,0,42.41666667,0,66.16666667,34.66666667,47.58333333,20.75,5.583333333,3.166666667,14.16666667,38.33333333,1280.583333,289.5833333,1848.25
L_AK_72_AC_72,NOHAB,9,19513,12,4.75,0,0,37.41666667,0,52.5,30.41666667,42.08333333,17,5.083333333,3.583333333,12.75,34.25,1232.416667,306.1666667,1778.416667
L_AK_72_AC_72,NOHAB,9,19513,13,3.666666667,0,0,43.75,0,56.91666667,32.16666667,36.5,15.58333333,5.583333333,1.75,16.58333333,37.66666667,1247.083333,314.4166667,1811.666667
L_AK_72_AC_72,NOHAB,9,19513,14,7.333333333,0,0,40.83333333,0,57.83333333,35,39.66666667,22.66666667,4.75,2.333333333,18.5,45.08333333,1320.583333,344.5833333,1939.166667
L_AK_72_AC_72,NOHAB,9,19513,15,6.833333333,0,0,44.41666667,0,64.08333333,32.33333333,39.66666667,18.5,3.75,3.083333333,17.91666667,51.66666667,1365.333333,303.75,1951.333333
L_AK_72_AC_72,NOHAB,9,19513,16,4.666666667,0,0,37.75,0,57.25,32.08333333,33.41666667,17.41666667,3.416666667,2.333333333,16.25,44.25,1353.833333,296.0833333,1898.75
L_AK_72_AC_72,NOHAB,9,19513,17,3.416666667,0,0,41.5,0,57.41666667,33.25,27.41666667,13.66666667,2.25,1.75,12.83333333,41.33333333,1376.666667,310.3333333,1921.833333
L_AK_72_AC_72,NOHAB,9,19513,18,3.333333333,0,0,39.16666667,0,55.33333333,27.91666667,21.16666667,12.33333333,1.25,1.666666667,13.83333333,36.91666667,1417.833333,272.9166667,1903.666667
L_AK_72_AC_72,NOHAB,9,19513,19,2.75,0,0,32.75,0,50.58333333,26.58333333,16.75,9.5,2.25,1.333333333,13.91666667,35.33333333,1439.166667,212.9166667,1843.833333
L_AK_72_AC_72,NOHAB,9,19513,20,2.916666667,0,0,30.08333333,0,57.58333333,23.91666667,13,5.25,2.083333333,1.416666667,18.5,35.83333333,1365.583333,165.8333333,1722
L_AK_72_AC_72,NOHAB,9,19513,21,2.583333333,0,0,24.5,0,55.41666667,21.75,11.66666667,4.833333333,2.166666667,0.75,15,27.08333333,1179.166667,150,1494.916667
L_AK_72_AC_72,NOHAB,9,19513,22,3.666666667,0,0,17.83333333,0,48.91666667,17.25,13.91666667,4.083333333,1.416666667,2.166666667,15.75,17.08333333,1066.666667,198.5833333,1407.333333
L_AK_72_AC_72,NOHAB,9,19513,23,3.333333333,0,0,7.583333333,0,38.41666667,9.5,12,2,2.416666667,2.333333333,13.33333333,11.41666667,800,90.66666667,993
AK_15_AC_100,HABIL,10,75271,0,0,0,0,1.166666667,0,5.25,0.75,1.25,0.5,0.666666667,0,1.75,0,262.75,27.66666667,301.75
AK_15_AC_100,HABIL,10,75271,1,0,0,0,0.166666667,0,0.166666667,0,0.833333333,0.833333333,0.416666667,0,1.583333333,0,148.75,13.66666667,166.4166667
AK_15_AC_100,HABIL,10,75271,2,0,0,0,0,0,0.166666667,0,0.833333333,1.166666667,0.75,0,1.666666667,0.083333333,96.16666667,13.41666667,114.25
AK_15_AC_100,HABIL,10,75271,3,0.166666667,0,0,0,0,0.166666667,0.083333333,1.333333333,1,0.916666667,0.083333333,0.666666667,0.083333333,80.91666667,11.33333333,96.75
AK_15_AC_100,HABIL,10,75271,4,0.083333333,0,0,7.5,0,13.91666667,1.916666667,2.25,1.75,0.5,0,2.166666667,0.083333333,120.0833333,19.5,169.75
AK_15_AC_100,HABIL,10,75271,5,0,0,0,44.66666667,0,42.25,10.58333333,7.5,6.083333333,1.666666667,0.083333333,21.83333333,0.333333333,509,123.8333333,767.8333333
AK_15_AC_100,HABIL,10,75271,6,0,0,0,80.5,0,53.08333333,23.58333333,10.08333333,7.583333333,1.833333333,0,56.33333333,0.166666667,1233,281.75,1747.916667
AK_15_AC_100,HABIL,10,75271,7,0,0,0,78.5,0,49.83333333,19.83333333,10.66666667,6.083333333,0.916666667,0,26.33333333,0.166666667,1409.166667,429.8333333,2031.333333
AK_15_AC_100,HABIL,10,75271,8,0,0,0,83.66666667,0,66.83333333,21.66666667,10,6.416666667,2.833333333,0,14.41666667,0.166666667,1351.083333,384.1666667,1941.25
AK_15_AC_100,HABIL,10,75271,9,0,0,0,69.08333333,0,65.91666667,20.91666667,14.66666667,11,2,0,5.416666667,1.166666667,1287.25,341.0833333,1818.5
AK_15_AC_100,HABIL,10,75271,10,0,0,0,65.25,0,56.41666667,20.08333333,20.08333333,14,2.666666667,0,4,0.166666667,1377.333333,342.8333333,1902.833333
AK_15_AC_100,HABIL,10,75271,11,0.25,0,0,66.41666667,0,48,17.25,20,14.25,3.5,0.166666667,7.25,0.166666667,1400.166667,361.5,1938.916667
AK_15_AC_100,HABIL,10,75271,12,0,0,0,63,0,52.08333333,20,15.83333333,13.91666667,2.25,0.083333333,9.583333333,0,1461.083333,329.8333333,1967.666667
AK_15_AC_100,HABIL,10,75271,13,0.083333333,0,0,65.58333333,0,49.66666667,19.58333333,16.33333333,9.916666667,3.833333333,0.333333333,12.66666667,0.083333333,1494.5,295.5833333,1968.166667
AK_15_AC_100,HABIL,10,75271,14,0.166666667,0,0,62.33333333,0,51.08333333,18.75,17.91666667,13.58333333,2.75,0.083333333,21.75,0,1629,352.6666667,2170.083333
AK_15_AC_100,HABIL,10,75271,15,0,0,0,63.08333333,0,48.33333333,18.58333333,21.5,13.16666667,4.333333333,0.083333333,25.41666667,0.166666667,1433,386.0833333,2013.75
AK_15_AC_100,HABIL,10,75271,16,0,0,0,70.83333333,0,54.58333333,19.5,17.5,12.75,2.416666667,0.25,37.25,0.083333333,1503,406.5,2124.666667
AK_15_AC_100,HABIL,10,75271,17,0.083333333,0,0,60.41666667,0,46.08333333,15.41666667,9.333333333,5.916666667,0.916666667,0,20.58333333,0.083333333,1495.416667,439,2093.25
AK_15_AC_100,HABIL,10,75271,18,0,0,0,57.75,0,53.25,17.75,7.333333333,3,1.083333333,0,19.08333333,0,1389.25,337.0833333,1885.583333
AK_15_AC_100,HABIL,10,75271,19,0,0,0,44.16666667,0,61.41666667,16.83333333,5.5,2.333333333,1.583333333,0.083333333,8.083333333,0.5,1457.666667,177.8333333,1776
AK_15_AC_100,HABIL,10,75271,20,0,0,0,33,0,46.91666667,13.83333333,4.916666667,0.75,0.5,0,4.583333333,0.083333333,1452.666667,149.25,1706.5
AK_15_AC_100,HABIL,10,75271,21,0,0,0,24.91666667,0,46.5,13.16666667,2.916666667,0.583333333,0.666666667,0,4.166666667,0.25,1223.416667,146,1462.583333
AK_15_AC_100,HABIL,10,75271,22,0.083333333,0,0,12.91666667,0,46.5,7.333333333,3,2.083333333,1,0,5.333333333,0.166666667,766.6666667,99.75,944.8333333
AK_15_AC_100,HABIL,10,75271,23,0.083333333,0,0,5.166666667,0,29.83333333,4.666666667,1.75,1.166666667,1.083333333,0.083333333,2.916666667,0,467.0833333,48.33333333,562.1666667
AK_104_AC_145,HABIL,2,4428,0,0,9.166666667,2.916666667,2.75,0,2.166666667,1.833333333,2.916666667,0.666666667,1,0,9.916666667,0.25,193.1666667,33.83333333,260.5833333
AK_104_AC_145,HABIL,2,4428,1,0,1.5,0.416666667,0.833333333,0,0.583333333,0.25,3,0.833333333,1,0.083333333,7.75,0,117.6666667,16.5,150.4166667
AK_104_AC_145,HABIL,2,4428,2,0.166666667,0.5,0.25,0.333333333,0,0.583333333,0.666666667,4.083333333,3.333333333,0.75,0.166666667,5.833333333,0.083333333,95.83333333,11.58333333,124.1666667
AK_104_AC_145,HABIL,2,4428,3,1.083333333,0.833333333,0.583333333,3.583333333,0,1.833333333,2.166666667,7.083333333,3.333333333,1.25,0.5,5.083333333,0.5,120.4166667,13.16666667,161.4166667
AK_104_AC_145,HABIL,2,4428,4,1.416666667,21.66666667,1.666666667,24.08333333,0,8,17,11,4.583333333,4.583333333,0.166666667,41.41666667,2.833333333,237.0833333,35.91666667,411.4166667
AK_104_AC_145,HABIL,2,4428,5,0.666666667,34.58333333,19.91666667,48.5,0,12.41666667,37.08333333,17,7.166666667,3.833333333,0.666666667,142.5833333,6.833333333,621.1666667,168.1666667,1120.583333
AK_104_AC_145,HABIL,2,4428,6,0.25,44,47.33333333,69.91666667,0,13.83333333,44.91666667,14.75,11.58333333,2.583333333,0.583333333,100.8333333,8.166666667,743.0833333,421.5,1523.333333
AK_104_AC_145,HABIL,2,4428,7,0,44.33333333,61.08333333,70.91666667,0,14.33333333,41.16666667,18.91666667,15.41666667,2.416666667,0,83.58333333,10.33333333,631.75,388.5,1382.75
AK_104_AC_145,HABIL,2,4428,8,0.166666667,30.66666667,58.5,75,0,15.25,38,24.75,16.16666667,5.583333333,0.166666667,58.5,7.25,598.0833333,230.5833333,1158.666667
AK_104_AC_145,HABIL,2,4428,9,0.25,21,53,66.16666667,0,16.75,37.83333333,26.58333333,20.16666667,2.833333333,0.166666667,25.08333333,8.75,680.5833333,194.8333333,1154
AK_104_AC_145,HABIL,2,4428,10,0.416666667,19.25,40.66666667,63,0,20.91666667,37.58333333,30.91666667,24.83333333,4.166666667,0.666666667,21.91666667,8.416666667,703.75,203.0833333,1179.583333
AK_104_AC_145,HABIL,2,4428,11,0.583333333,19.33333333,34.25,60.41666667,0,13.83333333,36.41666667,31.33333333,26.41666667,3.666666667,0.25,45.25,6.5,715,184.0833333,1177.333333
AK_104_AC_145,HABIL,2,4428,12,0.5,17.83333333,34.25,60,0,13.5,37,26.58333333,22.66666667,3.416666667,0.416666667,54.25,7.083333333,719.8333333,184.4166667,1181.75
AK_104_AC_145,HABIL,2,4428,13,0.416666667,17.83333333,33.25,64.5,0,11.75,36.91666667,28,20.83333333,3.083333333,0.166666667,66.75,7.583333333,707.25,190.5833333,1188.916667
AK_104_AC_145,HABIL,2,4428,14,0.416666667,19.41666667,36.16666667,59.08333333,0,14.91666667,35.5,29.75,15.33333333,3.5,0.916666667,61.66666667,6.416666667,784.1666667,219.3333333,1286.583333
AK_104_AC_145,HABIL,2,4428,15,1,18.25,32.91666667,67.58333333,0,15.75,38,32.91666667,17.08333333,3.25,0.416666667,97.5,6.416666667,730.3333333,228.6666667,1290.083333
AK_104_AC_145,HABIL,2,4428,16,0.5,18.58333333,43.75,65.5,0,15.75,38.91666667,32.75,15.75,3.916666667,0.583333333,96.83333333,8.5,774.0833333,253.0833333,1368.5
AK_104_AC_145,HABIL,2,4428,17,0.416666667,22.83333333,54.91666667,65.91666667,0,15.58333333,37.25,26,14.83333333,3.166666667,0,78.08333333,6.75,804.6666667,361.6666667,1492.083333
AK_104_AC_145,HABIL,2,4428,18,0.083333333,32.33333333,48.16666667,59.75,0,12.16666667,35.16666667,18.66666667,11.91666667,1.583333333,0,64.58333333,8.5,840,411,1543.916667
AK_104_AC_145,HABIL,2,4428,19,0.416666667,31.08333333,56.5,63.41666667,0,13.58333333,36.33333333,15,7.75,1.75,0.083333333,40.75,7.833333333,901.3333333,292.4166667,1468.25
AK_104_AC_145,HABIL,2,4428,20,0.583333333,27.08333333,41.58333333,55.75,0,13.58333333,35.58333333,10.16666667,7.666666667,1,0.25,19.83333333,7,920.9166667,217.5833333,1358.583333
AK_104_AC_145,HABIL,2,4428,21,0.25,20,42.91666667,41.41666667,0,13.08333333,36.08333333,8.333333333,3.416666667,0.666666667,0.083333333,10.75,3.75,881.75,208.0833333,1270.583333
AK_104_AC_145,HABIL,2,4428,22,0.25,20.41666667,36.41666667,24.5,0,10.75,33.25,6,3,0.416666667,0.166666667,13.91666667,1.25,595.3333333,170,915.6666667
AK_104_AC_145,HABIL,2,4428,23,0.166666667,17.58333333,14,13.16666667,0.083333333,6.083333333,12.16666667,4.25,1,1.333333333,0,10.58333333,0.583333333,319.4166667,61.33333333,461.75
L_AC_60A_S_KR_19C,NOHAB,33,57083,5,6.75,10.25,6.125,31.625,0.375,11.875,21.25,29.125,6,9.375,5.5,8.125,5.75,309.875,262,724
L_AC_60A_S_KR_19C,NOHAB,33,57083,6,4.625,12.75,14.125,30.125,0.375,13,23.125,34.375,11.125,14.125,5,8.5,5.5,448.75,434,1059.5
L_AC_60A_S_KR_19C,NOHAB,33,57083,7,6.25,12,18.125,27.625,0,11.125,20.875,38,8.75,14.5,6.375,9.75,5.875,530.625,423.625,1133.5
L_AC_60A_S_KR_19C,NOHAB,33,57083,8,6.625,10,17.5,27,0,11.25,26.5,35.25,11,23.25,5.625,8.875,7.375,464.25,258,912.5
L_AC_60A_S_KR_19C,NOHAB,33,57083,9,6.375,8.25,15.125,26.375,0.125,11.375,20.25,36.625,13,27.875,5.5,6.5,5.625,448.5,182.375,813.875
L_AC_60A_S_KR_19C,NOHAB,33,57083,10,5.125,6.875,13.25,23.5,0,13.125,18.5,37,8.375,29.625,6.375,6.625,5.375,437.25,172.25,783.25
L_AC_60A_S_KR_19C,NOHAB,33,57083,11,7.125,6.75,15,22.75,0,13.5,17.875,37.125,12,34,5.375,7,6.5,462.5,209.625,857.125
L_AC_60A_S_KR_19C,NOHAB,33,57083,12,5.5,6.75,16.875,20.5,0,11.125,17.625,34.375,11.625,23.375,6,8.25,6.125,463.25,233.5,864.875
L_AC_60A_S_KR_19C,NOHAB,33,57083,13,11.125,7.25,14.125,24.25,0,12.625,19.375,22.125,15.125,22.375,1.875,4,7.125,474.625,295,931
L_AC_60A_S_KR_19C,NOHAB,33,57083,14,8.125,7,17,24.25,0,12.5,17.625,17.25,14.75,15.75,4,5,6.25,493.75,285.375,928.625
L_AC_60A_S_KR_19C,NOHAB,33,57083,15,6.5,5.875,14.5,23,0,12.875,18.125,15.375,12.625,13.75,4.75,6,5.875,511.25,244.875,895.375
L_AC_60A_S_KR_19C,NOHAB,33,57083,16,6.5,6.125,13.75,25.625,0,14.5,17.875,12.5,12.125,10.75,5,6,7,541.75,245,924.5
L_AC_60A_S_KR_19C,NOHAB,33,57083,17,7,8,12.25,24,0,12.375,18.125,16.625,11.375,9,7.125,6.5,8.625,581.125,305.25,1027.375
L_AC_60A_S_KR_19C,NOHAB,33,57083,18,6,6.375,12,26.625,0,12.25,14.75,12.625,10.25,11.625,5.5,5.5,7.375,605.5,258,994.375
L_AC_60A_S_KR_19C,NOHAB,33,57083,19,8.375,7.375,13.625,28.5,0,12.625,19.625,8.125,7.375,9.625,5.75,4.125,6,571.625,231.25,934
L_AC_60A_S_KR_19C,NOHAB,33,57083,20,6.5,7.5,13.625,24.375,0.375,12.25,14.875,5.5,8.375,6.625,2.875,4.25,6.625,488.625,171.375,773.75
L_AC_100_TV_60,NOHAB,8,19124,0,0.25,0,0.625,2.375,0,2.375,0.75,1.25,0.75,0.75,0.75,3.125,0.125,310.875,27,351
L_AC_100_TV_60,NOHAB,8,19124,1,0.125,0,0,0.5,0,0.25,0.25,1.375,0.875,0,0,3.75,0,269.5,21.25,297.875
L_AC_100_TV_60,NOHAB,8,19124,2,0,0,0.125,0.75,0,0,0.125,2,1.375,0,0.25,2.625,0,249.25,19,275.5
L_AC_100_TV_60,NOHAB,8,19124,3,0.375,0,0.125,0.75,0,0,0.125,2,2.25,0.5,0,2,0.125,207.25,15.375,230.875
L_AC_100_TV_60,NOHAB,8,19124,4,0.75,0,2.875,3.875,0,4.5,0.75,3.625,1.75,0.25,0.125,3.25,0.625,146.75,18,187.125
L_AC_100_TV_60,NOHAB,8,19124,5,0.875,0,7.875,21.625,0,17.25,6.625,8.875,4.75,1.75,0.25,4.75,1,199.25,76.25,351.125
L_AC_100_TV_60,NOHAB,8,19124,6,0.125,0,15.75,27.875,0,22.75,10,10.5,9.25,1.625,0.375,5.75,0.25,520.25,149.125,773.625
L_AC_100_TV_60,NOHAB,8,19124,7,0.125,0,21.125,30,0,21.625,8.75,12.125,9.25,1,0,7.125,0,800.625,170.875,1082.625
L_AC_100_TV_60,NOHAB,8,19124,8,0,0,21.625,27,0,20.75,8.25,14.375,12.125,1.625,0,9,0.125,897.125,153.25,1165.25
L_AC_100_TV_60,NOHAB,8,19124,9,0.375,0,20.875,29.25,0,20.5,9.375,12.375,13.125,2,0,5,0.125,940.375,139,1192.375
L_AC_100_TV_60,NOHAB,8,19124,10,0.25,0,14.5,27.75,0,22.625,9.75,13.125,14.625,1.375,0.125,7,0.125,945.625,125.875,1182.75
L_AC_100_TV_60,NOHAB,8,19124,11,0.625,0,13,23.5,0,18.625,8.125,14.5,15.75,1.125,0.125,5.5,0,988,135.625,1224.5
L_AC_100_TV_60,NOHAB,8,19124,12,0.125,0,17.125,23.5,0,17.25,9,12.75,11.75,1.125,0.375,5.25,0.125,975.25,147.25,1220.875
L_AC_100_TV_60,NOHAB,8,19124,13,0,0,19.5,21.5,0,15.125,7,9.25,7.625,0.625,0.625,6.5,0,900.875,142.875,1131.5
L_AC_100_TV_60,NOHAB,8,19124,14,0.25,0,19.375,20.25,0,17.875,6.25,5.875,6.75,0.25,0.375,4.875,0.125,766.5,120.875,969.625
L_AC_100_TV_60,NOHAB,8,19124,15,0.625,0,19.25,19,0,16.25,7.25,5.875,5,1.25,0.25,4.125,0.25,777.75,92.125,949
L_AC_100_TV_60,NOHAB,8,19124,16,0.375,0,18.375,17.375,0,16.625,7.625,5.875,4,0.375,0,5.125,0.125,755.625,93.125,924.625
L_AC_100_TV_60,NOHAB,8,19124,17,0,0,19.125,19.125,0,16.625,6.25,6.125,3.625,0,0.125,5.75,0,747.375,113.375,937.5
L_AC_100_TV_60,NOHAB,8,19124,18,0,0,17.75,16.875,0,12.75,6.5,4.25,2.375,0.125,0.125,5,0.125,756,90.375,912.25
L_AC_100_TV_60,NOHAB,8,19124,19,0.625,0,18.5,15.625,0,19,8,5.625,1.625,0.375,0,5.25,0.25,700.875,69.375,845.125
L_AC_100_TV_60,NOHAB,8,19124,20,0,0,15.5,12.25,0,14.5,6.25,4.125,2.375,0.25,0,5.625,0,670.125,64.5,795.5
L_AC_100_TV_60,NOHAB,8,19124,21,0.125,0,12.125,8.75,0,18.25,6.5,2.25,1.625,0.125,0,5.375,0.125,593.75,56.125,705.125
L_AC_100_TV_60,NOHAB,8,19124,22,0.375,0,16.75,11.5,0,19,4.75,3.125,1.625,0.25,0,9.375,0,559.75,87.375,713.875
